"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000069509",90.9010521896784,-0.851429117099101,0.193559214586631,-4.39880436029578,1.08848893837313e-05,3.13745866771136e-05,"FUNDC1","139341","FUN14 domain containing 1"
"ENSG00000143751",485.838204307317,0.395267181892942,0.0898586456935994,4.39876629390484,1.08867984982195e-05,3.13745866771136e-05,"SDE2","163859","SDE2 telomere maintenance homolog"
"ENSG00000132849",53.8113543688004,-1.10370314077287,0.250935816685065,-4.3983483719188,1.090777925205e-05,3.14289053014102e-05,"PATJ","10207","PATJ crumbs cell polarity complex component"
"ENSG00000087448",560.02432401709,-0.359741321375976,0.0818001644900904,-4.39780682127548,1.09350239100136e-05,3.1501247534359e-05,"KLHL42","57542","kelch like family member 42"
"ENSG00000117500",1710.52964086275,0.244621390794522,0.0556757772060081,4.3936771621416,1.11449285360025e-05,3.20996593245269e-05,"TMED5","50999","transmembrane p24 trafficking protein 5"
"ENSG00000076201",1152.35840296398,-0.288711091854182,0.0657214700132301,-4.39294939379875,1.11823164066739e-05,3.22010510358655e-05,"PTPN23","25930","protein tyrosine phosphatase non-receptor type 23"
"ENSG00000253846",188.773015730186,0.591994210283642,0.134829330415443,4.39069309666938,1.12989924449631e-05,3.25269134667495e-05,"PCDHGA10","56106","protocadherin gamma subfamily A, 10"
"ENSG00000188215",428.071662140427,0.398779578283364,0.0908241911353662,4.39067580232028,1.12998912301369e-05,3.25269134667495e-05,"DCUN1D3","123879","defective in cullin neddylation 1 domain containing 3"
"ENSG00000237172",409.377431034253,0.409512818552302,0.0932771971361301,4.39027791491905,1.13205882470132e-05,3.2580126847194e-05,"B3GNT9","84752","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
"ENSG00000077157",252.538184776941,-0.518247284343488,0.118081596253369,-4.38889124797635,1.13930020735039e-05,3.27821289651115e-05,"PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B"
"ENSG00000184635",49.0977507081848,-1.16524542108894,0.26556427757336,-4.38780935348902,1.14498070862337e-05,3.29391483187415e-05,"ZNF93","81931","zinc finger protein 93"
"ENSG00000169371",131.431616152558,-0.704982949123802,0.160758627849946,-4.38535062504913,1.15799100441701e-05,3.33069309584267e-05,"SNUPN","10073","snurportin 1"
"ENSG00000103160",471.98432107905,0.415246564961961,0.0946948968952046,4.38509971051026,1.15932661879425e-05,3.33388404054433e-05,"HSDL1","83693","hydroxysteroid dehydrogenase like 1"
"ENSG00000196199",842.599315092451,0.319613542325835,0.0728884286663231,4.38496957849095,1.1600198885468e-05,3.33522690546288e-05,"MPHOSPH8","54737","M-phase phosphoprotein 8"
"ENSG00000178700",133.602144089746,0.717549425194123,0.163650888949568,4.38463505942367,1.16180383337975e-05,3.33970448534246e-05,"DHFR2","200895","dihydrofolate reductase 2"
"ENSG00000239305",232.116401648235,0.543080337160844,0.123871149330735,4.38423587812869,1.1639360400769e-05,3.34518123218669e-05,"RNF103","7844","ring finger protein 103"
"ENSG00000163812",967.043098205223,-0.293455523302118,0.0669424967399094,-4.38369552367125,1.16682826694655e-05,3.35283973450152e-05,"ZDHHC3","51304","zinc finger DHHC-type palmitoyltransferase 3"
"ENSG00000114054",394.106200909839,-0.41397248889417,0.0944387603332975,-4.38350193747949,1.1678660977772e-05,3.35516774835096e-05,"PCCB","5096","propionyl-CoA carboxylase subunit beta"
"ENSG00000180035",192.382848576607,0.580630732816742,0.132500562893926,4.38210012195621,1.17540767521231e-05,3.37617585602787e-05,"ZNF48","197407","zinc finger protein 48"
"ENSG00000129255",656.474755591841,-0.333044280059271,0.0760032073128893,-4.38197665380353,1.1760741399005e-05,3.37743193177193e-05,"MPDU1","9526","mannose-P-dolichol utilization defect 1"
"ENSG00000105767",99.2113008981704,0.810611637637883,0.184994277004301,4.38182007986678,1.17691982394501e-05,3.37920209727286e-05,"CADM4","199731","cell adhesion molecule 4"
"ENSG00000119771",361.507854947666,0.434807339636415,0.0992425485591514,4.38125930812083,1.17995341771538e-05,3.38725233157173e-05,"KLHL29","114818","kelch like family member 29"
"ENSG00000162144",559.988555883108,0.365173288063107,0.0833507349093708,4.38116458673302,1.1804665660105e-05,3.38806548195965e-05,"CYB561A3","220002","cytochrome b561 family member A3"
"ENSG00000122257",1047.5788384554,0.279967236342901,0.0639122983971446,4.3804908188908,1.18412281991686e-05,3.39789760902154e-05,"RBBP6","5930","RB binding protein 6, ubiquitin ligase"
"ENSG00000067836",153.965531868752,-0.638015843536208,0.145688502598189,-4.37931499162886,1.19052944345261e-05,3.41561669020918e-05,"ROGDI","79641","rogdi atypical leucine zipper"
"ENSG00000164151",947.291416877403,-0.291208875762194,0.0664983949471992,-4.37918653515501,1.19123135375576e-05,3.41696529615656e-05,"ICE1","23379","interactor of little elongation complex ELL subunit 1"
"ENSG00000114686",1220.66406403503,-0.267612868208831,0.0611279244991222,-4.37791517382001,1.19819964326575e-05,3.43628455778373e-05,"MRPL3","11222","mitochondrial ribosomal protein L3"
"ENSG00000187522",452.900692491897,0.395837384401582,0.0904390901393323,4.37683952582613,1.2041255992495e-05,3.45260760345119e-05,"HSPA14","51182","heat shock protein family A (Hsp70) member 14"
"ENSG00000103275",1334.67667106488,0.262428838557828,0.0599793334254114,4.37532102426875,1.21253895657266e-05,3.47605507527093e-05,"UBE2I","7329","ubiquitin conjugating enzyme E2 I"
"ENSG00000148843",1476.88470913647,-0.240802892373551,0.0550373788887892,-4.37526090877488,1.21287318216934e-05,3.47633702038346e-05,"PDCD11","22984","programmed cell death 11"
"ENSG00000272031",86.6236272761535,-0.878362706843419,0.200781145168893,-4.37472704971653,1.21584515135322e-05,3.48417768630057e-05,"ANKRD34A","284615","ankyrin repeat domain 34A"
"ENSG00000160796",129.228853892271,-0.700934141027536,0.160233731435993,-4.37444809370573,1.21740085007411e-05,3.48795756772788e-05,"NBEAL2","23218","neurobeachin like 2"
"ENSG00000108852",62.7232572246019,-0.99954979390439,0.228763494388274,-4.36935882876436,1.24611864982403e-05,3.56954259691089e-05,"MPP2","4355","MAGUK p55 scaffold protein 2"
"ENSG00000071575",558.918706813949,-0.385224197291426,0.0881662119135123,-4.36929509537413,1.24648235139425e-05,3.56989057420296e-05,"TRIB2","28951","tribbles pseudokinase 2"
"ENSG00000112294",26.686584200075,-1.60247563659792,0.366770831385625,-4.36914688810973,1.24732850407816e-05,3.57161987431591e-05,"ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1"
"ENSG00000182473",1651.34102123059,0.250573647198355,0.0573515870813346,4.36907956606324,1.24771304364508e-05,3.57202696916106e-05,"EXOC7","23265","exocyst complex component 7"
"ENSG00000163795",236.033921702998,0.577684967139597,0.132253642802887,4.36800797994343,1.25384913243989e-05,3.58889658455994e-05,"ZNF513","130557","zinc finger protein 513"
"ENSG00000130304",217.318361844968,-0.566260518053952,0.129697784430405,-4.36599993238745,1.26542518183815e-05,3.62132744270497e-05,"SLC27A1","376497","solute carrier family 27 member 1"
"ENSG00000125779",591.072430099718,0.351189224413894,0.0804520761823673,4.36519778082327,1.27007789349611e-05,3.63393671022049e-05,"PANK2","80025","pantothenate kinase 2"
"ENSG00000138798",25.1165898588587,-1.64774142346947,0.377627185364252,-4.36340784596875,1.28051895467811e-05,3.66309944760209e-05,"EGF","1950","epidermal growth factor"
"ENSG00000157741",257.188823817107,0.519971960151816,0.119182611833821,4.36281729483177,1.28398169292115e-05,3.67229229386221e-05,"UBN2","254048","ubinuclein 2"
"ENSG00000110717",785.874981452622,-0.313325758596412,0.0718382883878773,-4.36154264846441,1.29148614955181e-05,3.69303897401914e-05,"NDUFS8","4728","NADH:ubiquinone oxidoreductase core subunit S8"
"ENSG00000111647",769.918929413943,0.342957075284594,0.0786712452640082,4.35937011208713,1.30437345889412e-05,3.72916702952114e-05,"BLTP3B","23074","bridge-like lipid transfer protein family member 3B"
"ENSG00000140280",86.7557656991214,-0.853104181097253,0.195713080231756,-4.35895332129584,1.30685981424544e-05,3.73555080340366e-05,"LYSMD2","256586","LysM domain containing 2"
"ENSG00000163950",803.076320846365,0.304367806240398,0.0698295109356847,4.35872745150301,1.30820912351576e-05,3.73868257947939e-05,"SLBP","7884","stem-loop histone mRNA binding protein"
"ENSG00000128731",1896.80672211415,0.249569933476202,0.0572608428264693,4.35847467758256,1.3097207296574e-05,3.74227687353447e-05,"HERC2","8924","HECT and RLD domain containing E3 ubiquitin protein ligase 2"
"ENSG00000050393",392.328056806498,-0.409143424176262,0.0938958213267714,-4.3574188754618,1.31605253675306e-05,3.75963990825095e-05,"MCUR1","63933","mitochondrial calcium uniporter regulator 1"
"ENSG00000140577",511.418940732601,-0.368796588785079,0.0846421934640218,-4.35712466432998,1.31782216218694e-05,3.76396570277347e-05,"CRTC3","64784","CREB regulated transcription coactivator 3"
"ENSG00000197380",334.465544368911,0.443866035355386,0.101924022634978,4.35487163752368,1.33144915413731e-05,3.80215028747834e-05,"DACT3","147906","dishevelled binding antagonist of beta catenin 3"
"ENSG00000167193",2259.79497381501,0.220867183491164,0.0507341435304994,4.35342292431501,1.34028230803759e-05,3.82663321500542e-05,"CRK","1398","CRK proto-oncogene, adaptor protein"
"ENSG00000168944",485.136441649187,0.385327366753369,0.0885229857510977,4.35285099665304,1.34378485671805e-05,3.83589022241151e-05,"CEP120","153241","centrosomal protein 120"
"ENSG00000172985",912.003069079075,0.29117766410696,0.0668954450339342,4.35272781217396,1.34454039419486e-05,3.83730370442366e-05,"SH3RF3","344558","SH3 domain containing ring finger 3"
"ENSG00000174405",426.198287741866,0.407305351499927,0.0935861941480907,4.35219484249362,1.34781397286287e-05,3.84590170998121e-05,"LIG4","3981","DNA ligase 4"
"ENSG00000170006",58.3872985209797,1.04160440555005,0.239333464818004,4.35210515312647,1.34836560507443e-05,3.84673098869278e-05,"TMEM154","201799","transmembrane protein 154"
"ENSG00000176209",63.8136288751102,-0.995905804575446,0.228867393726663,-4.35145342619167,1.35238050860714e-05,3.85743834640062e-05,"SMIM19","114926","small integral membrane protein 19"
"ENSG00000103152",653.18393166625,0.33644464873489,0.0773373464663644,4.3503515973517,1.35919417300991e-05,3.87612301118808e-05,"MPG","4350","N-methylpurine DNA glycosylase"
"ENSG00000164941",435.297058747865,-0.406126322375757,0.0933590221579236,-4.3501561283361,1.36040636029962e-05,3.87882935540641e-05,"INTS8","55656","integrator complex subunit 8"
"ENSG00000105643",96.4339570564435,0.813718675436838,0.187064536584023,4.34993553720077,1.36177557918109e-05,3.88198229902726e-05,"ARRDC2","27106","arrestin domain containing 2"
"ENSG00000163931",5028.2333907426,-0.180406642575759,0.0414760706370125,-4.34965607409221,1.36351210664599e-05,3.8861808988104e-05,"TKT","7086","transketolase"
"ENSG00000237440",39.2026365286797,1.35386556478624,0.311262000185893,4.34960118478222,1.36385342584921e-05,3.88640212493537e-05,"ZNF737","100129842","zinc finger protein 737"
"ENSG00000183605",113.419047150303,-0.76234694311375,0.175297267490985,-4.34888092681168,1.36833977731436e-05,3.89843256100117e-05,"SFXN4","119559","sideroflexin 4"
"ENSG00000060069",572.354365133915,0.360446801240334,0.0829013084110909,4.34790244145426,1.3744571349895e-05,3.91510422409648e-05,"CTDP1","9150","CTD phosphatase subunit 1"
"ENSG00000178074",451.561678700744,0.392321999813289,0.0902416902216423,4.34745846237707,1.37724142737993e-05,3.92227713173437e-05,"C2orf69","205327","chromosome 2 open reading frame 69"
"ENSG00000197162",103.223387346589,0.779019997495361,0.179250034647542,4.3459963565817,1.38644870154916e-05,3.94773588938014e-05,"ZNF785","146540","zinc finger protein 785"
"ENSG00000273841",777.56565167588,-0.309966519452414,0.0713597464847383,-4.34371665710313,1.40092181347046e-05,3.98774168231638e-05,"TAF9","6880","TATA-box binding protein associated factor 9"
"ENSG00000144488",55.8590450290622,-1.08506660021397,0.249802487163189,-4.3436981454277,1.4010399261117e-05,3.98774168231638e-05,"ESPNL","339768","espin like"
"ENSG00000141627",591.445062066669,-0.36491454423892,0.0840687180157896,-4.34066978600033,1.42049058934112e-05,4.04232290127619e-05,"DYM","54808","dymeclin"
"ENSG00000183684",814.391655022443,-0.316664331816156,0.0729583656889557,-4.34034300009125,1.42260481004461e-05,4.04755785529681e-05,"ALYREF","10189","Aly/REF export factor"
"ENSG00000181472",520.00433882922,0.411071768780208,0.0947335512198846,4.33924162545195,1.42975254435196e-05,4.06657181260909e-05,"ZBTB2","57621","zinc finger and BTB domain containing 2"
"ENSG00000181218",49.539251609224,1.14957753060888,0.264926725119488,4.33922825298351,1.4298395394857e-05,4.06657181260909e-05,"H2AC25","92815","H2A clustered histone 25"
"ENSG00000137185",156.891633192273,0.686396029546359,0.158188543568764,4.33910075951855,1.43066920690954e-05,4.06814639618615e-05,"ZSCAN9","7746","zinc finger and SCAN domain containing 9"
"ENSG00000167565",399.876903613488,0.443419549337351,0.102199051813631,4.33878339836231,1.43273643814692e-05,4.07323873946938e-05,"SERTAD3","29946","SERTA domain containing 3"
"ENSG00000135469",77.6746693954553,0.911142987329811,0.210026532060315,4.33822802477237,1.43636089404539e-05,4.08275542072148e-05,"COQ10A","93058","coenzyme Q10A"
"ENSG00000116661",46.1780785986074,1.16924987817522,0.26953213826133,4.33807220807766,1.43737934817398e-05,4.08486248233477e-05,"FBXO2","26232","F-box protein 2"
"ENSG00000162545",2032.23180406491,-0.222642368647155,0.0513283474201295,-4.3376103038112,1.44040251005758e-05,4.09266477602248e-05,"CAMK2N1","55450","calcium/calmodulin dependent protein kinase II inhibitor 1"
"ENSG00000136114",113.522915398281,-0.758695232124882,0.174931349804967,-4.33710271469784,1.44373167188456e-05,4.10133334237367e-05,"THSD1","55901","thrombospondin type 1 domain containing 1"
"ENSG00000115825",909.983839329135,-0.290140469731479,0.0668999397439013,-4.33693170490379,1.4448549379214e-05,4.10373329641271e-05,"PRKD3","23683","protein kinase D3"
"ENSG00000164535",547.741606359408,0.362373245421943,0.08357872288506,4.33571168490203,1.45289277115963e-05,4.12576756480743e-05,"DAGLB","221955","diacylglycerol lipase beta"
"ENSG00000116786",1641.39742983243,0.237711723850106,0.0548405563547457,4.33459723333999,1.46027234101857e-05,4.1459244388233e-05,"PLEKHM2","23207","pleckstrin homology and RUN domain containing M2"
"ENSG00000187676",156.531557309376,-0.632445550709912,0.14595480433796,-4.33316021064628,1.4698406515636e-05,4.1722865028398e-05,"B3GLCT","145173","beta 3-glucosyltransferase"
"ENSG00000005436",173.534486290916,-0.62382404489931,0.144013159234933,-4.33171557525273,1.47951989340783e-05,4.1989532426429e-05,"GCFC2","6936","GC-rich sequence DNA-binding factor 2"
"ENSG00000198947",245.01825705166,-0.521166262244335,0.120354941523952,-4.33024399036092,1.48944217359789e-05,4.22629933663569e-05,"DMD","1756","dystrophin"
"ENSG00000145244",139.853910531528,-0.688211301638352,0.158992436299579,-4.32857887869332,1.50074583471922e-05,4.2575538233093e-05,"CORIN","10699","corin, serine peptidase"
"ENSG00000137100",687.567728360738,-0.318400888178677,0.0736103258655897,-4.32549217021628,1.52191674829954e-05,4.31678387922222e-05,"DCTN3","11258","dynactin subunit 3"
"ENSG00000130449",558.551604762007,0.35598031678266,0.0823073327450955,4.32501339686374,1.52522592854642e-05,4.32533764381703e-05,"ZSWIM6","57688","zinc finger SWIM-type containing 6"
"ENSG00000109576",149.213198728683,0.657105863711703,0.151992239553664,4.32328562064313,1.53722509261862e-05,4.35852701327687e-05,"AADAT","51166","aminoadipate aminotransferase"
"ENSG00000162244",4773.02968452893,-0.178358158032145,0.0412572831041243,-4.32307085229069,1.53872290233506e-05,4.36193462870053e-05,"RPL29","6159","ribosomal protein L29"
"ENSG00000182010",46.1325420672967,-1.20410786353984,0.278580116548192,-4.32230368218524,1.54408457086158e-05,4.37629200103037e-05,"RTKN2","219790","rhotekin 2"
"ENSG00000106153",2643.24221979597,-0.197980691316187,0.0458061995580191,-4.3221374666855,1.545248578189e-05,4.37874899929812e-05,"CHCHD2","51142","coiled-coil-helix-coiled-coil-helix domain containing 2"
"ENSG00000068903",605.694308726481,-0.334053935095558,0.0773339755308821,-4.31962708243492,1.56293085391035e-05,4.42800363801052e-05,"SIRT2","22933","sirtuin 2"
"ENSG00000129933",928.80263749053,0.288305185993962,0.0667723209658918,4.31773498095464,1.57638546560549e-05,4.46470073151843e-05,"MAU2","23383","MAU2 sister chromatid cohesion factor"
"ENSG00000180957",1394.05852068314,-0.24962283303726,0.05781357046812,-4.31772040744153,1.57648952414316e-05,4.46470073151843e-05,"PITPNB","23760","phosphatidylinositol transfer protein beta"
"ENSG00000128641",3080.7128183361,-0.244640559813061,0.056690887700427,-4.31534184304577,1.5935611008878e-05,4.51218126894993e-05,"MYO1B","4430","myosin IB"
"ENSG00000061273",1794.10722043769,0.234910471394522,0.0544449810271887,4.31463960428626,1.59863485085228e-05,4.52567814672703e-05,"HDAC7","51564","histone deacetylase 7"
"ENSG00000271254",181.595902546813,-0.609666545169799,0.141320482889283,-4.31407063367765,1.60275701293435e-05,4.53647644644258e-05,"LOC102724250","102724250","neuroblastoma breakpoint family member 1-like"
